,text,user
2215,@realDonaldTrump @POTUS @SenatorCollins YOU ARE LOSING AGENT ORANGE!! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,StephanieJ2144
2216,"RT @Cleavon_MD: @realDonaldTrump Marjorie Blackman, 67 year old nurse at Seminole Pavilion in Seminole, Florida died of #covid19. She becam…",wycowpatty
2217,@realDonaldTrump @POTUS @Varneyco @FoxBusiness #DumpTrump2020   #VoteBidenHarris2020 https://t.co/4Nu7FTsLyx,gabriolamoon
2218,"@realDonaldTrump Another GIANT superspreader, thanks trump......",rstudans
2219,@realDonaldTrump Hello Cockwomble https://t.co/HCvfR5EaSR,phillipc1261
2220,@realDonaldTrump Happy virus spreading!,PoliticsOyVey
2221,@realDonaldTrump Blah blah blah,leslies63961109
2222,@realDonaldTrump https://t.co/cLOClF2SWy,575Grant
2223,@realDonaldTrump BIDEN,couragepatc
2224,@realDonaldTrump @GStephanopoulos He did better rating numbers than you and isn't that the only thing you look at anyways,KellyMi04404215
2225,"RT @Cleavon_MD: @realDonaldTrump Roberto Lagunes, 46, bakery owner, husband and father, Fort Lauderdale, FL - passed away July 21, 2020 fro…",wycowpatty
2226,@realDonaldTrump Another Trump rally sweet and thank you for tweeting your speech mr. president @realDonaldTrump,Robmol311
2227,RT @DanielleCandela: @realDonaldTrump @TheBabylonBee I really don't care about Hillary's emails or Hunter's laptop or SQUIRREL! they want t…,DumpTru34821774
2228,"@realDonaldTrump @TheBabylonBee Man, you did this to yourself.",RealTerryKinney
2229,@realDonaldTrump The only predator's name I've seen connected to peophiles is #BigT,Mamita36
2230,@realDonaldTrump Every Major Republican to Speak Out Against Trump Just Days Before Election - and you thought they… https://t.co/8cKzLFSLAM,WillowNBirch
2231,@realDonaldTrump https://t.co/HJzhM0MqpB,NickieDunker
2232,@realDonaldTrump Superspreader Trump endangers more people in GA! Stop the Madman! Trump the Ripper!#VoteBidenHarris2020,RobJack12116511
2233,@realDonaldTrump Your done!,JEFFREYMRICHARD
2234,@realDonaldTrump https://t.co/DpksShRHfR,cmtwhk1
2235,@realDonaldTrump vote blue,couragepatc
2236,@realDonaldTrump come on democrates are a death cult come on,ELFfx
2237,RT @Cleavon_MD: @realDonaldTrump 44 y.o. Joanna Odom died from #COVID.  She worked 23 years @BayDistSchools and taught second-grade at Wall…,wycowpatty
2238,@realDonaldTrump How about the lady who comment on how nice your smile was lol who voted for Biden 🤣🤣🤣🤣 she said sh… https://t.co/m2H9ksI8JB,Kristen08608562
2239,@realDonaldTrump You lie.,Dee66128434
2240,@realDonaldTrump @SenatorCollins I hope more than her turn there back on you...failure...you deserve jail,Sweet_Valentine
2241,"@realDonaldTrump Mr President, I am a patriot here in The great state of Indiana, I have been trying to get your ya… https://t.co/p2oLuX1cBW",LisaPar31706009
2242,RT @GovGaryJohnson: @realDonaldTrump Three years and ten months in office. 18 days before the election. Put me down as skeptical.,thelibertyforu1
2243,"@realDonaldTrump Oh, you’re mad because he called you out - you SUPER PREDATOR! You’re also a SUPER SPREADER!",DJCrystalClear6
2244,@realDonaldTrump https://t.co/pCusqyI7gI,jianji
2245,@realDonaldTrump VOTE BIDEN,couragepatc
2246,@realDonaldTrump Keep praying. You are a liar and Americans see you.  November 3rd can’t come soon enough.  #BidenHarris2020Landslide,SMace08022678
2247,"RT @RWTrollPatrol: @realDonaldTrump Fun Facts, three of Trump's campaign managers have been arrested. It's been 112 days since Trump was ad…",CaliSunLover20
2248,@realDonaldTrump Stop to demon china.,muratuygur10
2249,@realDonaldTrump Big deal.. keep preaching and wasting money to the same 20k people in each state that were already… https://t.co/OBbb47F3PT,paidprovocateur
2250,@realDonaldTrump have you seen the Covid numbers going through the roof? #BlameTrump,LincJayDad
2251,RT @Harleyluv: @realDonaldTrump Boom......#NancyPelosiMustGo #DemocratsHateAmerica #DemocratsAreDestroyingAmerica #VoteRedToSaveAmerica #Vo…,dinguidb
2252,@realDonaldTrump What do you have to say about this Mr President? Trump administration reverses course on Californi… https://t.co/MzQjDeM8as,iamracquelryan
2253,@realDonaldTrump @TheBabylonBee https://t.co/Sb22KYAYPV,Veronic30663768
2254,RT @LockDonUp2021: @realDonaldTrump Are you proud of yourself? Another 20 infected as a direct consequence of one of you superspreader even…,DebbieB10536425
2255,RT @davidmweissman: @realDonaldTrump It's like we don't have a president right now.,tmpwalls
2256,@realDonaldTrump Everyone is saying you suck.,nathezCRocker
2257,@realDonaldTrump @GOP https://t.co/EVc9kMGbzu,JaneMella01
2258,RT @EugJHawk: @realDonaldTrump #BLM #DesperateTrumpWillDoAnything #GOPLetHimInfectUs #2MillionDeadPerYearWithTrumpsHerdImmunity #TrumpGenoc…,AmyMaso88550544
2259,@realDonaldTrump 👏👏👏👏👏👏Its Natural.,mo_momogashi
2260,@realDonaldTrump We’d rather watch Biden!,Nan56963609
2261,@realDonaldTrump Blue wave coming with President elect Biden and a red COVID PARTY at your rallies.,pauljoh96017482
2262,@realDonaldTrump Your color blind it’s a Blue Wave,Elizabe93641496
2263,@realDonaldTrump Keep shoveling your shit Trump,CaliSunLover20
2264,@realDonaldTrump Protect your children at Trump Rallies for his 2020 Erection https://t.co/FGhXTxEWUP,Marc05193595
2265,"@realDonaldTrump so you agree that people have the right to immigration now.... seems pretty sus, seeing that you l… https://t.co/jDU4T5w2iI",cedavs23
2266,@realDonaldTrump @JoeBiden @mworthofgame @MasterPMiller @KimKardashian @ABC @FOX59 https://t.co/2ocpnjt2P8,rayann_nicole88
2267,@realDonaldTrump Night of the living dead,remibuck
2268,"RT @dvillella: @realDonaldTrump They guy who told us he knows more than the generals, more than the scientists, and more about any subject…",hbt247
2269,@realDonaldTrump https://t.co/37mzkQitXj,usario1972
2270,@realDonaldTrump they fell for that one before... fool me once... fool me twice..,wwowwo_
2271,"@realDonaldTrump i watched you live on fox news channel.  totally great.  keep it up mr. president, you are doing great.",bobby_twelve
2272,"RT @itsJeffTiedrich: @realDonaldTrump explain your work bro, don't just repeat what you just saw on Fox News while jamming burger after bur…",MiiiiikeD
2273,@realDonaldTrump https://t.co/ZkSSq6XeGY,Ferox77
2274,@realDonaldTrump Text DUMP TRUMP to everyone you know!!!,kwasare
2275,RT @AhoMollie: @realDonaldTrump My 6ths graders homework.. the public school systems should absolutely NOT be pushing politics to 11 and 12…,AhoMollie
2276,RT @EugJHawk: @realDonaldTrump #BLM #DesperateTrumpWillDoAnything #GOPLetHimInfectUs #2MillionDeadPerYearWithTrumpsHerdImmunity #TrumpGenoc…,tmpwalls
2277,@realDonaldTrump Enjoy dancing the YMCA 😂,bingiton602
2278,@realDonaldTrump Thank goodness most Americans paid more than $750 in income taxes or we couldn’t afford to fly you… https://t.co/OcWMSWepGW,BoomBoom91354
2279,"RT @BsCHILDREN: @realDonaldTrump SEND STIMULUS,  SEND STIMULUS,  SEND STIMULUS,  SEND STIMULUS  SEND STIMULUS  @LALATE @BsCHILDREN  @POTUS",JuliaYa85033792
2280,"RT @larry5hands: @realDonaldTrump DEBATE STATS: @JoeBiden on 1 Network, @ABC vs. Mr. Crazy @realDonaldTrump on 4 Outlets, @NBC, @MSNBC, @CN…",AmyMaso88550544
2281,@realDonaldTrump Text DUMP TRUMP to everyone you know!!!,kwasare
2282,RT @HKrassenstein: @realDonaldTrump You literally refused to say Democrats are not part of a satanic cult that’s raping children.,MiiiiikeD
2283,RT @HKrassenstein: @realDonaldTrump You refused to say whether you knowingly went to the debates knowing that you had a deadly virus.,MiiiiikeD
2284,"RT @Cleavon_MD: @realDonaldTrump Londell Woodbury, 23, corrections officer, beloved son, Jacksonville, FL – died of #COVID19 on October 2,…",wycowpatty
2285,@realDonaldTrump You are the SUPER PREDATOR,BrendaNewman4
2286,"@realDonaldTrump should write a book for millenials on how to win the presidential election while still in debt, fo… https://t.co/k0ktSnv7U7",jordan_conor
2287,@realDonaldTrump ummm just curious .. what do you order @ the Broadway diner in Maryland near eastern ave,JoeRico87
2288,@realDonaldTrump No comments below?,warumnichtso1
2289,@realDonaldTrump More viruses.,allmanipulation
2290,@realDonaldTrump @TheBabylonBee That moment when the President spreads parody as fact....,RobertKlaers
2291,"@realDonaldTrump bye, Felicia!  PS - great way to set up your run to a country without US extradition. Smooth! https://t.co/CjNXyzgJzI",Jude_Nix
2292,@realDonaldTrump @TheBabylonBee Did you read the new?Mr president. Twitter officially announced one of their CEO to… https://t.co/v1ez55cj6I,ddixon0060
2293,RT @glamelegance: @realDonaldTrump BREAKING: Joe Biden beat Donald Trump in dual town hall ratings.   #BidenTownHall 12.7 million viewers…,MiiiiikeD
2294,@realDonaldTrump “You’re the president! You’re not like someone’s crazy uncle who can just retweet whatever!”  DumpTrump  VOTE BIDEN,alaska_donf
2295,RT @EveryoneLies17: @realDonaldTrump This might be a good time to remember that Trump took away medical insurance and care from from his ow…,GvnMllr
2296,@realDonaldTrump https://t.co/5hiC5yWN1a,PilatesWithLori
2297,@realDonaldTrump Supporting Biden = Supporting Terrorists = Supporting Incitement to War = Killing of Innocents (Ch… https://t.co/3ObjhwmZxW,iransarfarazazd
2298,"@realDonaldTrump Poor Sleepy Joe. Oh, Donald; FYI - “herd mentality” is what happens at a Trump Covid Rally.  Goin’… https://t.co/uSu2AxOWvb",bobartz46
2299,"@realDonaldTrump The EQ of a 12 yo, stunted emotionally  and intellectually at age 12.  The whole world suffers fro… https://t.co/OIwPbnUW75",dsariur
2300,RT @scientificrealm: @realDonaldTrump https://t.co/rhizrXUcib,VickieBluewave
2301,@realDonaldTrump  Former White House chief of staff tells friends that Trump 'is the most flawed person' he's ever… https://t.co/9qGvU19Jku,BandBRanchInc
2302,"@realDonaldTrump 223,644 #Americans   ""...the nation could set a weekly case count record within the first few days… https://t.co/WmPhzfJT1o",CraigJetMetFan
2303,"@realDonaldTrump and @GOP, you all tried #VoterSuppression, #VoterIntimidation, backing #WhiteSupremacy, illegally… https://t.co/R1nZ8c6FZj",JustCallMeManny
2304,@realDonaldTrump Biden had bigger ratings than you,JenniferdelaFu8
2305,RT @lesleyabravanel: @realDonaldTrump #GeorgiaForBiden https://t.co/2hgFpmrLgX,tmpwalls
2306,"RT @RWTrollPatrol: @realDonaldTrump Fun Facts, three of Trump's campaign managers have been arrested. It's been 112 days since Trump was ad…",MiiiiikeD
2307,@realDonaldTrump “You’re the president! You’re not like someone’s crazy uncle who can just retweet whatever!”  DumpTrump  VOTE BIDEN,alaska_donf
2308,@realDonaldTrump TALKING SHIT.  #TalkingShit https://t.co/BV7lzhOVAr,Lyncurius1
2309,"RT @Cleavon_MD: @realDonaldTrump JOE AUSTIN, a track and field coach in Milton, Florida died from #COVID  #TrumpKillsFlorida #TrumpKnew htt…",wycowpatty
2310,@realDonaldTrump Another super spreader death rally,katintheville
2311,"RT @bigjoeturner200: @realDonaldTrump Former WH COS John Kelly has told friends, about Trump: “The depths of his dishonesty is just astound…",AmyMaso88550544
2312,RT @Jeff_DeSpain: @realDonaldTrump Keeping COVID alive! 🙄 https://t.co/VIvBvsDJBH,Djach
2313,@realDonaldTrump : #TickTock you #conman and POS. @TishJames and #CyVance are waiting for you. #LockUpTrump,NHpol458
2314,RT @Leslieoo7: @realDonaldTrump Getting ready to vote you out in Florida. Enjoy!,luapyelrab
2315,@realDonaldTrump you didn’t have the popular vote in 2016 and didn’t win.  Your Russian buddy got you the electoral… https://t.co/psswpmrEZm,BargeJane
2316,@realDonaldTrump LOSER!!! 😂😂😂😂😂,VOTEearlyBLUE
2317,RT @NelsonLB007: @realDonaldTrump I have the best words... https://t.co/wg5lfGlfVu,shaybar14
2318,RT @murray_nyc: @realDonaldTrump This is why Trump is in Georgia.  #TrumpIsLosing https://t.co/pIQmD5fwmh,tmpwalls
2319,@realDonaldTrump What polls are you referring to?,CaliSunLover20
2320,@realDonaldTrump @GOPLeader when will you sanction turkey and stop using our money to help terrorists in Azerbaijan… https://t.co/VmxZCKwlsd,anna_45689
2321,@realDonaldTrump You are welcome.  We voted for Biden.   You can go golf and troll Twitter after November 3rd.  #BidenHarrisLandslide2020,SMace08022678
2322,@realDonaldTrump This fool is colorblind...   #VoteBidenHarris2020 #TraitorTrump https://t.co/zbDnmV2GOp,JFiguer1
2323,"RT @RussOnPolitics: @realDonaldTrump The only stimulus that Donald Trump is providing these days is to coronavirus itself, not we the peopl…",DebraCausey3
2324,@realDonaldTrump @POTUS #DumpTrump2020    #VoteBidenHarris2020 https://t.co/1b6JoVui2C,gabriolamoon
2325,@realDonaldTrump   Pretty quiet about your ratings loss.  LOSER!,mkasen
2326,@realDonaldTrump is a force no one can stop him the media is powerless #Trump2020Landslide #WeLoveTrump,Diieellaa
2327,"RT @murray_nyc: @realDonaldTrump Trump thinks doing all of these rallies is going to help him. Actually, aside from the recklessness of it…",tmpwalls
2328,@realDonaldTrump hey did you know @JoeBiden had a MILLION more viewers than you did last? 😂😂😂,LincJayDad
2329,@realDonaldTrump Better vote a republican than a fascist. Better vote for Joe biden unfortunately,r1visionary
2330,@realDonaldTrump Correction: Another Giant Super Spreader Hate Rally!,jhrn1973
2331,"@realDonaldTrump Look, Quagmire, that ass licker, Barr, looked into it and there is no crime there, you fucking idiot.",DGHarris518
2332,@realDonaldTrump The UK love you too! I’d vote Trump all the way!!,Lyndse123
2333,"RT @dad_darius: @realDonaldTrump insisting Democrats belong to a satanic pedophile cult isn’t surprising. He’s certifiably, freakin insane!…",LOVE60509396
2334,@realDonaldTrump Hypothetically eat my cock.,blackhawks1929
2335,RT @HappyHippieRes: @realDonaldTrump Speaking for all of the sane people in middle Georgia https://t.co/P8dDlOlwsN,hbt247
2336,@realDonaldTrump @KatrinaPierson LOL. Let's talk about someone who doesn't behave a clue. Look in the mirror.,Kim__Fuller
2337,@realDonaldTrump Animals are truly amazing on how they judge people!,Carza92166622
2338,@realDonaldTrump https://t.co/N1t1JpFv5t,LilTachoMil
2339,@realDonaldTrump Protect your children at Trump Rallies for his 2020 Erection https://t.co/OzUoSjfPTx,Marc05193595
2340,@realDonaldTrump wow，耶稣,greatjiang
2341,@realDonaldTrump Go ahead and get out of the Country,AnnBrite
2342,RT @BlueOcean528: @realDonaldTrump This is a president that knows how to act trump. https://t.co/nAhtRyjY9C,BlueOcean528
2343,@realDonaldTrump https://t.co/1IfFZCcUPJ,metallicageek
2344,RT @dvillella: @realDonaldTrump Trying to kill off as many of your supporters as you can before election day seems like an odd re-election…,tmpwalls
2345,@realDonaldTrump The only hope preventing the world spinning down into complete collapse is the trust that this nat… https://t.co/dfLfdeWwQZ,magnumcarte
2346,"@realDonaldTrump @TheBabylonBee You and the gop let over 215,000 people die from the #TrumpVirus. https://t.co/jhOx0KPLIm",Waynard5760
2347,@realDonaldTrump #GoTrump,hinatahyugga4
2348,"@realDonaldTrump Yes, @realDonaldTrump",SahilKu78861353
2349,@realDonaldTrump again i see fake crowd. Trust me you are going to be Hit down very hard and.badly,Jonatha19074095
2350,@realDonaldTrump JOE BIDEN FOR ALL OUR FAMILIES     ┏━━┓┏━━┓┏━━┓┏━━┓     ┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃     ┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃… https://t.co/pKqzzDU1W2,WillMonox
2351,RT @williamlegate: @realDonaldTrump Did you see the ratings which were just released from last night’s townhalls? Biden blew your numbers a…,VickieBluewave
2352,@realDonaldTrump RED TIDES ARE HAZARDOUS TO YOUR HEALTH!  Would definitely be hazardous to the USA!!! https://t.co/99YqfyulqM,obx_lisa
2353,"@realDonaldTrump As an American, I want life, liberty, and the pursuit of happiness. Not your racist law and order,… https://t.co/NmOrEH4Gai",lintphishx
2354,@realDonaldTrump https://t.co/Kt9eunhf7t,DemocratWin2020
2355,@realDonaldTrump https://t.co/dDhhVloUCx,styledout
2356,@realDonaldTrump This is a president that knows how to act trump. https://t.co/nAhtRyjY9C,BlueOcean528
2357,@realDonaldTrump I believe you are having a fund raiser with “Big Tech” this weekend,KristinHeeschen
2358,@realDonaldTrump GFY.  You and Rand are not Libertarians.,Rocky4President
2359,@realDonaldTrump @SenatorCollins Lies! Lies! Lies!,doowop571
2360,"RT @BsCHILDREN: @realDonaldTrump SEND STIMULUS,  SEND STIMULUS,  SEND STIMULUS,  SEND STIMULUS  SEND STIMULUS  @LALATE @BsCHILDREN  @POTUS",LALATE
2361,@realDonaldTrump A 'giant' crowd for tiny t bwahahahahahbwahahaha bwahahahahahbwahahaha bwahahahahahbwahahaha,hany_hash
2362,@realDonaldTrump I'm in Georgia and your not wanted.,Missybleu1
2363,@realDonaldTrump Hello Cockwomble https://t.co/jJnGQk0MMT,phillipc1261
2364,@realDonaldTrump #BigT  #BigCovid #Bigliar #Bigthief,Mamita36
