,text,user
2280,"@JoeBiden @KamalaHarris If ever there was a time to publicly support the Poor People's Campaign in a big way, this… https://t.co/cJ2sW2j62B",michellenagel
2281,"RT @TimRunsHisMouth: @JoeBiden Speaking of ""access"" ...Obamacare made it so not only did people lose the doctors they liked, but they could…",LeannRehm
2282,"@JoeBiden You openly said you oppose #Medicare4All so clearly it's not you, it's @BernieSanders or @HowieHawkins of the #GreenParty.",JacobofAvalon
2283,"@JoeBiden Joe When you're President, do what one of our Australian Premiers has done during the pandemic.He holds a… https://t.co/GQypHeybeD",Bf99Floyd
2284,"@JoeBiden Where’s Hunter?  Someday, you will have to answer for all of your scams.",PDemitrio
2285,@JoeBiden has enriched himself by millions of $ in a “cash-for-influence” scheme using his son Hunter as the “gofer… https://t.co/9YhrHYg2hr,GMingledorff
2286,@JoeBiden is a liar and a traitor! https://t.co/lNKN3v2JB8,KimmGlass
2287,RT @SydneyTorrey1: @JoeBiden @MarkDavidAnder9 My God. Let’s prevent 2020 from happening again. Vote Biden/Harris 🌊🌊🌊,petersabuchan1
2288,"@JoeBiden Mr Biden, you owe a clear answer to the American people. Did you meet Ukrainian executives from Burisma: Yes or No?",KOULLOUNALEBNAN
2289,@JoeBiden More dirt every day!,nel_schroeder
2290,@JoeBiden @JLo @AROD @JLo I hope you also realize you are voting for the most corrupt politician probably in the hi… https://t.co/f4a9negRAE,buffet_george
2291,@JoeBiden https://t.co/tltUGBeAoB,JEidswick
2292,@JoeBiden This should be a new ad https://t.co/97V4e3BXzL,repealtedcruz
2293,"@JoeBiden If the election weren’t occurring soon, would they have reversed this decision?",JEidswick
2294,@JoeBiden Joey you have some splaining to do!,Sophialmr
2295,@JoeBiden #MedicareForAll or bust,KarlMarx_2020
2296,@JoeBiden WHERE IS HUNTER BIDEN?,FrankCottard
2297,@JoeBiden Oh but we WANT Trump for 4 MORE YEARS!!!!,SallyAn03182840
2298,"@JoeBiden Corn Pop says “betches betta have my MoNey, come hell or high water”",jamesjimenez
2299,"@JoeBiden wadda ya say, #SniffinJoe? https://t.co/Q3MJXfZsYK",andre_bern
2300,@JoeBiden You covered up for your son you corrupt son of bitch...own it and leave this race with a shred of integri… https://t.co/gW4YX0FgFJ,BriRun68DHCP
2301,@JoeBiden Explain all this. https://t.co/ABejL70uC4,BusinessWithJS
2302,@JoeBiden And @realDonaldTrump is promising to protect vulnerable seniors. What a load of BS from @TeamTrump,BoycottTrouble
2303,@JoeBiden Good job,KhalidHabti
2304,@JoeBiden A giant teleprompter. Ron Burgundy was more authentic  https://t.co/o7sGfJGIRv,PatriotsOfMars
2305,"@JoeBiden I got my ballot in the mail today, but I also had 3 of my neighbor's ballots in MY mailbox!! Yes, I went… https://t.co/VDACxd8LQd",GElliot29372575
2306,@JoeBiden محمکه بزرگ با اشتراگ همگی برای همگی٫ صد در صد عدالت با آن در روی زمین حاکم میشود٫ طرح وجود دارد و فقط بای… https://t.co/THH03FE3L0,Omidgolzari7
2307,"@JoeBiden God Bless you, Joe!",RawksTituba
2308,RT @lmthatruth: @JoeBiden Democrats caused the recession,lmthatruth
2309,@JoeBiden https://t.co/hilIuho81l,Kapnoc8
2310,@JoeBiden your fake military ads are just pure bullshit.  You are anti American and pro communist. You sicken me,UGAprrthd2010
2311,@JoeBiden Hunter must be trying to hide more emails like the Bitch Hillary did and you are guilty of it as well alo… https://t.co/QASHndxjBD,ReaperSOF4USA
2312,"@JoeBiden Joe, If you becomes POTUS, they know your position can be bought, don’t they “big guy”? #gop  #fakenews… https://t.co/FDnfPPCZzD",BBaxter04497191
2313,@JoeBiden  If the Biden family was raking in millions from foreign enemies of the United States when Biden was the… https://t.co/qaIuvxzmfd,gurggullingfart
2314,"@JoeBiden We are with you Mr President @JoeBiden , inshallah you will win 🥰, May Allah bless you with a dominant vi… https://t.co/SQhjDFU8dy",zuhaibmasood4
2315,@JoeBiden So you’re saying #ObamaCare was/is a disaster.,russosimon
2316,@JoeBiden This will not age well lmfao! 😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅😅😂😅🤣😂😅😂😂😅🤣😂😅🤣😂,RonLawr41213238
2317,"@JoeBiden This is a lie, and the person who wrote this is a liar.",RevBootieLuv
2318,@JoeBiden I looked into the story and this is a lie another trick by the Democrats. Not true fake news shame on you… https://t.co/WKktD46G8d,Factsmatter2021
2319,"@JoeBiden You also should not pay a penny more in taxes if you do make $400,000. Stop taxing success! #trump2020",Marcuskryst
2320,@JoeBiden All joe biden quotes,TUBINTEXAS
2321,@JoeBiden Then stop and let Trump fix all you and Barry fucked up.,YNosredan
2322,@JoeBiden son #HunterBiden  That dude rocks! https://t.co/3CIYSwY2IE,nullaindustries
2323,@JoeBiden https://t.co/tyAFw9GnJg,Kapnoc8
2324,"@JoeBiden I am snapshotting these claims.  Dolts like @GovInslee made similar claims (lies) to get elected, and Ins… https://t.co/zf1bHBolM8",Ruprec_PNDubya
2325,@JoeBiden Kamala will NEVER be President!,RichJaeger
2326,@JoeBiden I'm having a hard time. Abd really can use my unemployment the rest of it. It has been since August 8th a… https://t.co/MZ1MWCfPuV,Tiffany37816498
2327,@JoeBiden Trump2020,Janice82324057
2328,@JoeBiden #JoeBiden,Hasibfit
2329,"@JoeBiden Did you pick that number because it’s what you would make if you, God forbid, were ever elected president?",UnderRock7
2330,@JoeBiden Young black predators roaming the streets belong in jail,TUBINTEXAS
2331,@JoeBiden @KamalaHarris @dnc @TheDemocrats  @msnbc @cnn  Q-Anon needs to be the the MS13 of the GOP.  You need to push this EVERYDAY.,truecolossus
2332,@JoeBiden @KamalaHarris https://t.co/9HvAeYYkLH,LincolnsGhosts
2333,RT @TheRealKraeRae: @JoeBiden Voting for @JoeBiden so this girlie has a brighter future 🥰 https://t.co/Ksq503Zm8K,Gowildwyo
2334,@JoeBiden Joe Biden is incapable of being president. His racist remarks alone should disqualify him. I have a quest… https://t.co/wcGv2oE3nE,rinkrat100
2335,"@JoeBiden I got my ballot in the mail today, but I also had 3 of my neighbor's ballots in MY mailbox!! Yes, I went… https://t.co/qEbWkVL3lW",GElliot29372575
2336,@JoeBiden @jaredpolis https://t.co/fffeHl9AuE,BrianKi15923350
2337,@JoeBiden Tell us about your son,Henry92901168
2338,@JoeBiden We also need a president who won’t restrict ones rights or pass legislation that would infringe on ones f… https://t.co/JCIwx6g1tW,thisdude42
2339,@JoeBiden We need a president that is cognitive and has the energy to lead this country. The United States needs a… https://t.co/xLsvBhOdo0,tsalinas1
2340,"@JoeBiden why did you meet George SOROS, Hunter and Burisma at whitehouse on same day - meetings attached… https://t.co/vQqto52uct",GIFNT
2341,@JoeBiden Uh? What?,PAPAtruzzi
2342,"@JoeBiden   BIDEN IS A TRAITOR AGAINST US IN FAVOR OF CHINA...  HMMM... I WONDER WHY...???  #WheresHunter?  ($84,00… https://t.co/KvlkGAIBQs",JIMMMYUSA
2343,@JoeBiden They gonna put yall back in chains,TUBINTEXAS
2344,@JoeBiden 8 year olds????,architoker
2345,"@JoeBiden I know your memory and mind are SHOT, so let me remind you that our amazing President has condemned domes… https://t.co/8t05lmGUfw",VickiSCase1
2346,"@JoeBiden یک تریلیون دلار, یک سوم بودجه های سیستم بهداشت و درمان امریکا,به سیستم obama care اختصاص دارد و سیستم oba… https://t.co/GfEpx3CiKm",ZSoleymani1984
2347,"@JoeBiden Yes please!!! I watched you last night on ABC, from Vancouver, Canada!!! You are amazing! We love you here!!",Runner_Spirit
2348,@JoeBiden is a threat to National Security.,JD_MO
2349,@JoeBiden how much did you sell out America for?,spolo662
2350,@JoeBiden Only letter you’ll be focusing on Joe is N,democratsnword1
2351,"RT @Factsmatter2021: @JoeBiden Why won’t the media talk about the massive Biden corruption with his son and the emails, ask yourself that?",raulgar131
2352,@JoeBiden I don't want my kids growing up in a racial jungle,TUBINTEXAS
2353,@JoeBiden The most transparent administration.  Hahah yeah dude.  You all got rich from your positions of power.  Traitors,Michal53766969
2354,@JoeBiden Will vote Donald J Trump,Janice82324057
2355,@JoeBiden I'm a Democrat but guess what I'm not voting because I'm fed up with all the political lies....,SwaggertyClara
2356,@JoeBiden https://t.co/b6xnNY8ipg,Factsmatter2021
2357,@JoeBiden N,democratsnword1
2358,@JoeBiden YOU R THE BEST,HowarPowell
2359,@JoeBiden Is court packing a derivation of corn pop?,UnderRock7
2360,@JoeBiden https://t.co/b6xnNY8ipg,Factsmatter2021
2361,@joebiden you need to do a gosar siblings style ad campaign against trump and his administration with their relatives,kingthembo
2362,@JoeBiden @MarkDavidAnder9 My God. Let’s prevent 2020 from happening again. Vote Biden/Harris 🌊🌊🌊,SydneyTorrey1
2363,@JoeBiden So lovely.. i would like to have a father like you.. I can do whatever illegal without any consequence. I… https://t.co/mIF21Y0GVk,alan80387023
2364,"@JoeBiden I dont think so sicko, take your target stores and stick it.",Bill83970602
2365,@JoeBiden https://t.co/9VLH3HtYaO,bkmeier45
2366,"@JoeBiden Well, consider initiate again travelling between USA and eu . It's very important for thousands of your v… https://t.co/KpNe7Cwo2C",oafiltros
2367,"@JoeBiden A teacher has been beheaded for drawing in France, European countries like Norway, Sweden, France, German… https://t.co/R8OH0EBpK6",RAJ989498
2368,RT @TrumpAintKING: @JoeBiden @lobo_lyriam THATS WHY WE NEED YOU!!!  SHOW US ALL WHAT A TRUE LEADER IS!!!  RIDE WITH BIDEN!!,lobo_lyriam
2369,@JoeBiden Let's be clear a President should not only spell President with a capital P but should actually do his ow… https://t.co/Ybb8AGCfaA,JustLoo94139559
2370,@JoeBiden But that’s exactly what you do by playing along with the identity politics game. Trump is one of few nati… https://t.co/KUfa6xleYI,UnderRock7
2371,"@JoeBiden @improvguy11 And yet, it seems they’re going to get away with this. And then what?",cestmoisal
2372,@JoeBiden https://t.co/y7pJsBErmw,Liberty13046
2373,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,tork1369
2374,"@JoeBiden no need to debate trump. he's not covid clear, lies abt testing, cannot trust him or any reports he puts… https://t.co/VW888xtAVQ",Pecola41868674
2375,@JoeBiden I’m President Xi and I approve this message.,smellslikerose2
2376,"RT @lariti2: @JoeBiden was not my 1st choice for this election, but listening to him tonight I’m damned glad he’s our nominee. After the di…",MaryMary0414
2377,@JoeBiden https://t.co/kn15eFSLGU,ElijahGriffen
2378,@JoeBiden No way Jose!  Dems ARE BLOCKING the Package with all THEIR PORK! #BidenCrimeFamily  #TRUMP2020ToSaveAmerica,LisaP310
2379,"@JoeBiden Great parenting, Joe https://t.co/yCrcBwF2Dx",teriarn77
2380,@JoeBiden your kid Beau served in a war you started...your kid Hunter banged his wife when he died...then you put t… https://t.co/qf9AdyvUSC,rkell95
2381,@JoeBiden and @SpeakerPelosi MUST step down and #Resign — NOW!,Latina4DJT2020
2382,@JoeBiden Tell Nancy Pelosi to quit playing politics and pass the package. She's holding up passing relief for US C… https://t.co/fSUu5P4UYX,pmnichol
2383,@JoeBiden Let the Chinese tell you the truth! Must watched! Chinese whistleblower movement warned American long bef… https://t.co/cDAat1lljS,iobordeaux
2384,RT @chipfranklin: @JoeBiden Trump is the emergency.  Biden is the relief aid.  November 3rd the check arrives.,MaGriggs
2385,"@JoeBiden Joe we need a President period. Right now we have a moron, con man and a criminal family.  Save us please save us.",padelli_paul
2386,@JoeBiden support endless wars in the Middle East &amp; elsewhere. @realDonaldTrump does not. https://t.co/IVablBsG98,SamuelJohnWhit1
2387,"RT @greggchadwick: @JoeBiden As the father of a trans daughter, I applaud you @JoeBiden. Thank you for supporting the rights of all America…",BLMbeAntiracist
2388,"@JoeBiden Mr Biden, you owe a clear answer to the American people. Did you meet Ukrainian executives from Burisma: Yes or No?",KOULLOUNALEBNAN
2389,@JoeBiden https://t.co/kn15eFSLGU,ElijahGriffen
2390,"@JoeBiden In other words, you’re going to Make America Great Again?",EtzEchad
2391,@JoeBiden campaign is literally unraveling with every Hunter Biden nugget of hard core factual evidence. Like a hot… https://t.co/ik39XW8Yti,broncnutz
2392,"@JoeBiden Come on, man! Not so fast, SJ. One medical episode like Hillary's sidewalk collapse and more people will… https://t.co/u5mG08gaNy",Ruprec_PNDubya
2393,@JoeBiden  I find you disgusting as an American @washingtonpost @MSNBC @nytimes @MSNBC @@KamalaHarris @nypost Thant you!,matthew39381191
2394,@JoeBiden there my god use special vaccines treatment,f_layda
2395,@JoeBiden For the love of god our lives depend on it,HialeahJesus
2396,@JoeBiden @daisymatmom https://t.co/lJHgU04qNf,nylanichelle
2397,@JoeBiden Mass murderers..republicanCULT &amp; trump..,Zhou2310
2398,@JoeBiden @WordswithSteph When you win you better even out the SCOTUS!!! Those extreme right judges will destroy this country!,lopezjohn639
2399,@JoeBiden How about the emergency aid to all the Americans in need in the form of a relief bill your swamplings will not sign?,OfUsofa
2400,@JoeBiden https://t.co/Qj9uzJ6lrf,bkmeier45
2401,"RT @commentary_a: @JoeBiden It’s ok, NOBODY in California is voting for the orange Buffoon and WE have ALL voted feverishly for YOU Preside…",italycm
2402,@JoeBiden lies all Presidents say believe this crap if U want,LilVal40z
2403,@JoeBiden But u said u will cancel Trump tax cuts. Which include child tax credit snd several tax credits to low &amp;… https://t.co/sZTSmTKiBC,samir_mashghoul
2404,@JoeBiden https://t.co/xCtdUNhK4r,slapshotbear
2405,"@JoeBiden The Job of the President is to sign the laws, not make them. 🙃",jodkr
2406,@JoeBiden Why would we want that? It was the single best thing that happened to this country in many decades. Drain… https://t.co/rXlHdLkj8O,UnderRock7
2407,"@JoeBiden so proud to be an American, and will be prouder still when you become the president",zurfndog
2408,@JoeBiden https://t.co/Joqzt9K6Fa,UAPLookingGlass
2409,"@JoeBiden Pump the brakes, Fat.",DTReeves2
2410,@JoeBiden https://t.co/dwmVwnFZ70,DarriusKnight
2411,"@JoeBiden All these virtue signalers begging Biden to take more from them....here’s a clue morons, you don’t need t… https://t.co/PhXAPNVwVM",Gregsms
2412,@JoeBiden #JoeBidenBurisma  Is your family afflicted with or without crack? Has it influenced your family’s decisio… https://t.co/i1x0C4bs2X,Stormtrooper_Ar
2413,RT @lmd499: @JoeBiden Thank you for fighting for others’ equal rights.,GinetteLamber15
2414,@JoeBiden has been the face of the KKK for decades. He is a bigot a racist and has supported discrimination against… https://t.co/30log61lQS,catholic4Trump7
2415,@JoeBiden Yes we will.  Thank you. #BidenHarris2020,efk09
2416,@JoeBiden @KamalaHarris That is a mares in president nights he has no ideas and nothing only he is a money maker ak… https://t.co/hUv4cD5Msm,f_layda
2417,@JoeBiden https://t.co/FP1Bi7HSnO,dalscorpio73
2418,@JoeBiden Where’s hunter?,Scott3319187951
2419,RT @VoteBlueUS: @JoeBiden Our best days are ahead and we deserve leaders who will take us there.  Vote for Democrats. https://t.co/A1T16RZz…,50smag
2420,@JoeBiden Well I believe you should ditch next weeks debate because idiot ditch his 2nd debate and all he's going d… https://t.co/r5OA7VuTH9,RayMONDRAGON2
2421,@JoeBiden WTF!  THAT’S What Makes The Donald Tick!? Yikes!! Get The Fiction Behind The Facts! Check Out This Video!… https://t.co/2CQkvrLjg6,BigdogFnh
2422,"@JoeBiden Why won’t the media talk about the massive Biden corruption with his son and the emails, ask yourself that?",Factsmatter2021
2423,@JoeBiden @KamalaHarris @realDonaldTrump @DonaldJTrumpJr Even the #Australians know how corrupt the #JoeBiden famil… https://t.co/WW7hcvMvYO,BeeswaxNSuch
